codgeo;CS1_8-AGEREMPLOI_POP_ENS_ENS;CS1_8-AGEREMPLOI_POP_1_ENS;CS1_8-AGEREMPLOI_POP_2_ENS;CS1_8-AGEREMPLOI_POP_3_ENS;CS1_8-AGEREMPLOI_POP_4_ENS;CS1_8-AGEREMPLOI_POP_5_ENS;CS1_8-AGEREMPLOI_POP_6_ENS;CS1_8-AGEREMPLOI_POP_7_ENS;CS1_8-AGEREMPLOI_POP_8_ENS;CS1_8-AGEREMPLOI_POP_ENS_15;CS1_8-AGEREMPLOI_POP_1_15;CS1_8-AGEREMPLOI_POP_2_15;CS1_8-AGEREMPLOI_POP_3_15;CS1_8-AGEREMPLOI_POP_4_15;CS1_8-AGEREMPLOI_POP_5_15;CS1_8-AGEREMPLOI_POP_6_15;CS1_8-AGEREMPLOI_POP_7_15;CS1_8-AGEREMPLOI_POP_8_15;CS1_8-AGEREMPLOI_POP_ENS_25;CS1_8-AGEREMPLOI_POP_1_25;CS1_8-AGEREMPLOI_POP_2_25;CS1_8-AGEREMPLOI_POP_3_25;CS1_8-AGEREMPLOI_POP_4_25;CS1_8-AGEREMPLOI_POP_5_25;CS1_8-AGEREMPLOI_POP_6_25;CS1_8-AGEREMPLOI_POP_7_25;CS1_8-AGEREMPLOI_POP_8_25;CS1_8-AGEREMPLOI_POP_ENS_55;CS1_8-AGEREMPLOI_POP_1_55;CS1_8-AGEREMPLOI_POP_2_55;CS1_8-AGEREMPLOI_POP_3_55;CS1_8-AGEREMPLOI_POP_4_55;CS1_8-AGEREMPLOI_POP_5_55;CS1_8-AGEREMPLOI_POP_6_55;CS1_8-AGEREMPLOI_POP_7_55;CS1_8-AGEREMPLOI_POP_8_55;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65
244301131;16562054902;120156101;691161262;984165642;2767797143;2613401991;2356972513;4986431815;2041968434;223598857;14.992529;20.0073;20.204963;174624068;240039022;421048477;0;1345072212;7493083198;74800024;509720202;77252213;2236485544;1869819403;1624886105;15046675;389803115;6832983133;30363549;161433761;191438549;356687531;503543567;311037931;497138514;307093107;16562054902;120156101;691161262;984165642;2767797143;2613401991;2356972513;4986431815;2041968434;8135139432;949663;485981824;572587202;1308338402;48611613;1910667569;2410468563;866013441;8426915469;25189801;205179438;41157844;145945874;2127285861;446304944;2575963252;1175954993;1847812055;739456971;1108355084;428686895;206387382;222299512;265656928;92171948;173484981;863493984;322941602;540552382;289974248;117956038;17201821;20305082604;18457270548;739456971;377646583;651219094;6439268;0;15.096728;20506;10165654979;10340345021;4004702075;2055496744;1949205331;3110114716;1632920549;1477194168;385792687;1918305138;1939621733;422638178;2125711531;210067025;351996519;1740566575;1779398615;1536212704;62755056;908662144;250696663;65103883;18559278;20506;10165654979;10340345021;5362844874;2771276826;2591568049;11184866356;5623839545;5561026811;3958288769;1770538609;2187750161
244400404;539986160986;478470265;16119499663;84045403018;93300020569;79040117774;47977901999;121258803151;97765944546;99361472428;22.340017;515.195088;3316.350813;9146178637;13627408198;8034306279;0;64699693395;263396206986;312799598;12507471596;68059090912;72157113118;54324845673;33931913833;320046695;2178292556;177228481572;14333065;3096832979;12669961293;11996728814;11087863903;6011681887;120938756456;11283325592;539986160986;478470265;16119499663;84045403018;93300020569;79040117774;47977901999;121258803151;97765944546;255341817193;360384742;11173551759;49975502154;41780241445;20853093967;38452692642;50840587471;41905763014;284644343793;118085524;4945947905;34069900864;51519779125;58187023807;9525209358;7041821568;55860181532;98504120607;41711416949;56792703658;14652848346;7426869202;7225979144;29246504372;10345943487;18900560886;47104987461;20420873667;26684113794;7499780428;3517730593;3982049834;647880734868;549376614261;41711416949;26004609077;6112346266;20083172142;493.359427;4099.216747;656275;315114484546;341160515454;116372600106;59605820823;56766779283;148429069994;74092216071;74336853924;132346696477;65971727908;66374968569;119444492127;57624450705;61820041422;88769155662;39716164644;49052991018;43664615061;16278574539;27386040522;7248370572;1825529855;5422840717;656275;315114484546;341160515454;162544427346;82638443525;79905983821;387370129765;189980920801;197389208964;10636044289;4249512022;6386532267
244400438;3058495426;309593721;1145166075;2562194159;5500204867;5266619648;5110033196;7085759918;3605382677;4301237302;0;40;50.274711;415653487;535577989;780071161;0;2479659955;16246803393;204689467;894949299;2205906735;4642859584;4034140143;3613962981;5;645295183;10036913566;104904254;210216776;306012713;441691795;696901516;715999055;7080759918;480427539;3058495426;309593721;1145166075;2562194159;5500204867;5266619648;5110033196;7085759918;3605382677;15071923769;229699032;854597293;1501812807;2602485973;1021661964;4079276362;3292389993;1490000345;15513030491;79894689;290568781;1060381352;2897718894;4244957684;1030756834;3793369925;2115382332;3954391038;1204531946;2749859092;911047062;341860179;569186883;634982944;178008859;456974085;2070657638;573344596;1497313043;337703393;111318312;226385082;38998860823;35044469785;1204531946;2087906989;20538837;416510859;9.012446;31.040428;39540;19794110447;19745889553;8853097911;460161279;4251485121;6185335467;3187699748;2997635719;8409949471;4176441213;4233508257;8241782483;4218743088;4023039395;5447544188;2700954092;2746590096;2064662051;828515447;1236146604;337628429;80144069;25748436;39540;19794110447;19745889553;11500749257;5958412778;5542336479;22334568889;11318415679;1101615321;5704681854;251728199;3187399864
244400453;12603737145;12967451;444944621;951122532;186396131;2167306751;2063658772;3353738138;1629330511;1630152159;5;14.544729;0;10455728;263339976;338461773;0;904248401;6318114095;84871925;374056275;831603989;1535206595;1605207196;147067462;0;416493494;4655470892;39802585;56343616;119518543;224197435;29875958;254522379;3353738138;308588616;12603737145;12967451;444944621;951122532;186396131;2167306751;2063658772;3353738138;1629330511;6168255072;8466796;308965507;558081004;911446056;447736179;1610002725;1558486832;688868808;6435482073;4500655;135979114;393041528;952515254;1719570573;453656046;1795251306;940461702;161490185;519642069;1095259781;364919327;144116891;220802436;315783107;95067603;220715504;746836635;228153668;518682966;187362781;52303907;135058875;16143696748;14528794897;519642069;825123126;51006649;190326643;4.998191;23.805172;16319;8055038981;8263961019;3608053709;1868863996;1739189713;2409330233;1221674548;1187655684;3347705828;1645395161;1702310667;3301364998;1710024168;159134083;2293016156;1096925678;1196090478;1169567222;464791956;704775266;189961855;47363474;142598381;16319;8055038981;8263961019;4651684122;2412293178;2239390944;8859073127;4459681549;4399391578;2808242751;1183064254;1625178497
244400503;48961537005;450566679;2056792891;5709964595;9888931669;8129702366;6014465565;10830368567;5880744672;6627012718;4.903091;55.193471;54.484981;572449734;819611371;1047331273;0;4073038797;26196156262;325026057;1573308048;4768583911;8174720318;6183687776;4240221985;61193818;869414349;16138368025;120637532;428291372;886895702;1141761618;1126403219;726912307;10769174749;938291527;48961537005;450566679;2056792891;5709964595;9888931669;8129702366;6014465565;10830368567;5880744672;24370926079;315461125;1450046331;3656889072;4665503686;1461122784;5004016869;534957662;2468309593;24590610926;135105555;60674656;2053075523;5223427984;6668579583;1010448696;5480791947;3412435079;6270013797;1523207854;4746805942;1503383939;443209777;1060174162;809707706;163936822;645770884;338594293;735155168;2650787763;570979222;180906087;390073134;62453068177;5618305438;1523207854;3677952436;188146342;77889963;11.161106;90.646428;63280;31557921215;31722078785;14416553747;7353911199;7062642548;9752643216;5060401099;4692242117;13657265992;6689993137;6967272855;13326771761;6763487787;6563283974;851302533;4204108053;4308917276;3161770013;1359860689;1801909324;451969942;12615925;325810691;63280;31557921215;31722078785;18633713814;95473574;9086356413;35924987136;18018178426;17906808709;8721299051;3992385389;4728913662
244400537;12034657752;341328829;481090378;826250116;1767805564;231183402;2221039222;2821919586;1263390036;1632082867;10.045459;20.113939;4.946643;85232137;275222239;384436717;0;852085732;6558190054;250740564;400778141;756184011;154745435;1730625279;1606174696;5;261233013;384438483;80542806;60198298;65119462;135119078;305986502;230427808;2816919586;15007129;12034657752;341328829;481090378;826250116;1767805564;231183402;2221039222;2821919586;1263390036;5848745021;251175008;280784872;460707949;84672963;435520564;1790305355;1267658216;515863427;6185912731;90153821;200305506;365542167;921075934;1876313456;430733868;155426137;747526609;1445611847;370441315;1075170532;328966552;106282875;222683677;267249478;42835036;224414443;733730825;18012189;553608935;115664992;41201514;74463478;15780063955;14334452108;370441315;798452755;52215792;198408698;0;26.093287;15967;7975595605;7991404395;3819539224;1950684216;1868855009;2384061408;1228096433;1155964974;3603885022;1805817322;17980677;2981830183;1567888427;1413941755;2094154585;1025503096;106865149;941722739;363640167;578082573;141806839;33965944;107840895;15967;7975595605;7991404395;4783287828;2472199143;2311088685;8787027434;4463101451;4323925983;2396684738;104029501;1356389727
244400552;52687199054;938269196;1859386634;3387578228;7954704573;8572244787;9527186198;14114689858;6333139579;6828930988;24.870932;40.521531;45.266842;56294958;1030553981;1364410853;0;3760357269;25909598145;614072355;1489424575;2778277835;6481588894;6123880075;7027768153;5474763;1339838628;19948669922;29932591;329440529;564033551;910166099;1417810731;1135007192;14059942228;1232943683;52687199054;938269196;1859386634;3387578228;7954704573;8572244787;9527186198;14114689858;6333139579;26013182427;672956229;1339741772;2153873593;374772529;1456498462;7314649649;6664743647;2662993785;26674016627;265312967;519644862;1233704636;4206979283;7115746325;2212536549;7449946211;3670145794;625316414;1874501897;4378662244;1376262597;515338066;860924532;1116986681;237452043;879534638;2902828535;810892647;2091935888;857086327;31081914;546267186;66778608037;60525443897;1874501897;2757735433;828219672;671111985;6.924115;114.671039;67534;33458389599;34075610401;14908949625;7586931263;7322018362;9945797542;5082898809;4862898733;1387847519;6918216475;6960258714;13284840882;6792080966;6492759915;1000235832;4899175912;5103182409;4759685266;1983410213;2776275052;753893176;19567596;558217216;67534;33458389599;34075610401;19251905999;9806871813;9445034186;36574588611;18502386115;18072202496;1170750539;5149131671;6558373719
244400586;24639741752;197778469;987187849;1389421628;3333492224;3751409415;3518325417;8225599207;3236527543;2747638903;0;27.820808;41.287991;184760696;449817403;573181005;0;1470770999;10810006474;126770724;732769778;1092575934;2692828982;266920715;2561446128;35861222;898546556;11082096375;71007745;226597263;255557703;455902547;632384861;383698284;8189737984;867209988;24639741752;197778469;987187849;1389421628;3333492224;3751409415;3518325417;8225599207;3236527543;11968951323;153870835;658861054;904685626;1689046301;598815347;2814954705;3714385946;143433151;12670790429;43907634;328326796;484736002;1644445924;3152594068;703370711;4511213261;1802196033;3288950702;1123733364;2165217338;674481745;292066417;382415327;482404734;13548754;346917194;1404946557;487354219;917592339;727117666;208825188;518292478;29900899501;26611948799;1123733364;1509414001;93877582;510816162;5.082286;46.027305;30177;14806902617;15370097383;5498007236;2827345658;2670661577;3966064433;2126276946;1839787488;542629824;2755858534;2670439706;6246164046;3135801307;3110362739;5943453984;2840979479;3102474505;2689142804;1037304538;1651838267;407869257;83336156;324533101;30177;14806902617;15370097383;7149801144;3718815636;3430985508;16205374251;8181444883;8023929367;6821824605;2906642098;3915182508
244400610;64318697574;795843703;3319907129;3922584111;7332998886;8880762007;63164736;26618862418;7131265718;6300871508;23.378203;35.051079;56.539401;449304909;1083744448;111001507;0;3542838398;2295451144;620910125;2217721245;2698688752;5649093456;6042465977;4232451631;31193707;1461986548;35063314625;151555376;1067134805;1167355958;1234600521;1754551583;974006899;26587668711;2126440773;64318697574;795843703;3319907129;3922584111;7332998886;8880762007;63164736;26618862418;7131265718;30064116165;632834408;2173572943;237851042;3327752601;1759699069;5109490799;11948042929;2734212996;34254581408;163009295;1146334186;1544073692;4005246285;7121062938;1206982801;14670819489;4397052722;789658871;2416109884;5480478827;1376583341;526216536;850366805;1056269389;297093445;759175944;3212541158;1024505258;21880359;2251194823;568294644;1682900178;74123527247;66226938536;2416109884;317956479;224493879;1884489334;29.197353;162.733471;74669;35441935593;39227064407;10552291853;5417995447;5134296406;8687860579;4626617816;4061242763;10351381628;4936296201;5415085427;15244620725;7408235214;7836385512;1928014184;8955447749;10324694091;9168888153;3752088924;541679923;1383815221;345254243;1038560978;74669;35441935593;39227064407;14297277344;7477225253;6820052091;36862947586;17821636784;19041310802;2350877507;10143073556;13365701514
244400644;103326146896;205729906;2630393738;6728329715;14369732021;16282093661;15514104975;32061162851;1553460003;14271353307;5.117415;45.943806;208.627949;1252920597;2294893169;2440723696;0;8023126675;45422426154;126740685;1943378357;523639546;11361077476;1129501992;1137045653;82503184;4006854542;43632367435;73871806;641071575;1283306307;1755733947;2692180572;1702924749;31978659668;3504618812;103326146896;205729906;2630393738;6728329715;14369732021;16282093661;15514104975;32061162851;1553460003;49133413635;158169337;1734588221;4082737843;7201660067;3305193724;12305503137;14158558136;6187003169;54192733261;47560569;895805517;2645591872;7168071953;12976899937;3208601838;17902604715;934759686;15267110452;6346318673;8920791779;2973491178;1515667209;145782397;3275045327;1191475035;2083570291;6669770527;2829326475;3840444052;234880342;809849954;1538953466;124550315534;109283205082;6346318673;5201893727;433244359;2763938292;107.423056;414.292345;125883;60770671214;65112328786;22821850941;11705117293;11116733648;20564875801;11072604473;9492271328;22410516456;11114034509;11296481947;24479101674;11861196779;12617904896;22893948463;10375669711;12518278753;11072300355;426676194;6805538415;164040631;37528651;12651198;125883;60770671214;65112328786;30584306022;15929178535;14655127487;67593686984;33473839455;34119847529;27705006994;11367653223;1633735377
244500203;50200297883;100135181;1449438216;2760202959;5857725618;8096174186;7279988281;16297897948;8358735493;6324352271;2.914235;32.997481;32.983466;396592505;926425057;1044236844;0;3888202683;21630480662;59895491;1033029326;2074758369;4511348627;5771802091;5208787859;41062045;2929796855;22245464949;37325455;383411409;652461124;949784487;1397947038;1026963578;16256835904;1540735955;50200297883;100135181;1449438216;2760202959;5857725618;8096174186;7279988281;16297897948;8358735493;23375638367;80046754;1054484754;1679733986;2803227835;1729535377;5659272924;7352491239;3016845499;26824659516;20088427;394953461;1080468973;3054497783;636663881;1620715357;894540671;5341889994;6931906063;2189236838;4742669225;1743525693;641222413;110230328;1145119629;312491856;832627773;3034924913;980538361;2054386552;1008335828;254984208;75335162;61530972009;54599065946;2189236838;2922839251;103437713;1487589659;36.896913;191.905689;62240;29452323643;32787676357;12090247082;6152220062;5938027021;9553826445;4739022958;4814803487;10190645242;4824170248;5366474994;12182456367;5938791063;6243665304;10968602525;4987205248;5981397277;6325908998;2526176721;3799732277;928313341;284737343;643575998;62240;29452323643;32787676357;15834537943;8083003126;7751534817;32043836264;15319512942;16724323322;14361625793;6049807575;8311818218
244500211;20032518788;126699703;599951159;927172058;2401272832;2738499305;3319138683;6873956497;3045828551;2257905435;0;18.140243;14.006506;206402614;315835382;42239853;0;128112216;8680097665;58361845;462205947;733037526;189410975;1934996089;2444687649;11248245;1141450615;9094515688;68337858;119604969;180128027;300760468;487667834;452052504;6862708252;623255777;20032518788;126699703;599951159;927172058;2401272832;2738499305;3319138683;6873956497;3045828551;9516523382;98684631;395641611;541032031;1236760192;548010878;2451748086;3137757703;1106888252;10515995406;28015072;204309548;386140028;1164512641;2190488427;867390597;3736198794;1938940299;2245128669;881384153;1363744517;429865613;223443057;206422557;45634366;155064917;301278743;1022744716;380750178;641994538;33617468;122126001;21404868;24223731631;21978602961;881384153;809135271;9793258;365869123;14.698865;76.108678;24472;12110435712;12361564288;4402064585;2451038368;1951026217;3508336915;186536625;1642970665;4256731248;2082984786;2173746462;4876026816;2406487174;2469539642;4549928792;217704161;2372887182;251078607;1042094573;1468691497;368125574;85422951;282702623;24472;12110435712;12361564288;5714408384;3138037514;257637087;1291638391;6449949819;6466434091;5841207707;252244838;3318759327
244500419;14097206141;120444768;605758939;631392839;1826090311;2487422489;2159717954;4287506616;1978872224;1708210163;0;9.999143;9.572827;104894277;21622371;285698167;0;108182204;6154621095;60421605;38586124;501382314;1384266249;1834501977;1502557519;20150128;465480064;6234374883;60023164;209898556;120437698;336929785;436696803;371462268;4267356488;43157012;14097206141;120444768;605758939;631392839;1826090311;2487422489;2159717954;4287506616;1978872224;6830548742;10547885;440201141;375924998;973279821;501480872;1718825476;1932866368;782491217;7266657398;14965919;165557798;255467842;852810489;1985941617;440892479;2354640248;1196381006;14025325;326448839;1076083661;315192631;77016935;238175696;21522678;61128773;154098006;626404545;130169171;496235374;245708545;5813396;187574585;17120195151;15717662651;326448839;473933411;25041588;554131178;5.999895;16.977589;17282;8507034818;8774965182;3279488177;1645992281;1633495896;2335448142;1217951067;1117497074;2950844643;1445258779;1505585864;3679982699;1875969502;1804013197;3239931803;1588198113;165173369;1597613206;678411262;919201944;198691331;55253814;143437518;17282;8507034818;8774965182;4274843633;2186083898;2088759736;9168816455;4575319344;4593497111;3838339912;1745631576;2092708336
244500427;33834418607;319846863;1350310366;328624;5930020336;4584487512;5283364186;9346255665;3733893678;3977029972;0;35.071545;29.712201;37372564;529644739;778038072;0;2230837774;16801123706;2042753;104965232;273153981;4788043117;3353236369;3849404476;54570971;770401343;13056264929;115571564;265586501;524987988;768251579;701606404;655921638;9291684694;732654561;33834418607;319846863;1350310366;328624;5930020336;4584487512;5283364186;9346255665;3733893678;16604408902;259705198;955531649;1943235034;2760337009;897763387;4038896366;4228025214;1520915044;17230009705;60141665;394778718;1343004965;3169683327;3686724125;124446782;5118230451;2212978634;3979408734;991698891;2987709843;870992296;259955979;611036316;635433009;120140011;515292998;2009659826;482256125;1527403701;463323603;129346775;333976828;41897504506;37918095772;991698891;2340327514;135630259;468939947;5.005708;37.806415;42425;20888005248;21536994752;8655701308;4388887419;4266813889;610220406;3117734671;2984469389;8449690618;4193115695;4256574924;8582135336;4309396455;4272738881;702848816;3427779375;3600708785;3140444209;1318811684;1821632524;466336309;132279949;334056361;42425;20888005248;21536994752;11050084586;5628294598;5421789989;23339957137;11633383279;11706573858;8034958276;3626327371;4408630905
244500468;232416148518;215854488;5817403023;25563817196;36720032035;3713146465;29124557022;57191436765;40651583339;40539624318;0;216.887692;798.161672;3787748705;5925834961;4672462956;0;25138528333;108946557892;132628302;4341462771;19663280928;2758841917;25965706854;2045396722;152119389;10648973258;82929966309;83226186;125905256;5102374597;5343864161;5239922834;3998126847;57039317376;4864081748;232416148518;215854488;5817403023;25563817196;36720032035;3713146465;29124557022;57191436765;40651583339;110907262167;169804358;4207669512;1491217583;16841570859;10369564515;21581081933;25204825513;17620569647;121508886351;4605013;1609733511;10651641367;19878461175;26761900134;754347509;31986611252;23031013692;37863544274;13395626567;24467917707;6666739595;2704703011;3962036584;10593278288;307181675;7521461538;17208433549;6417181417;10791252132;3395092843;120192539;2193167453;283272660211;245409115937;13395626567;1327971321;2997431373;6326658297;221.147579;1642.967248;287019;138482619163;148536380837;54651930222;27829301938;26822628284;59373003286;30066521084;29306482202;53976613792;26463315571;27513298221;52910565775;25313613872;27596951902;4270148785;19767929874;22933557976;20273002223;8228000961;12045001262;3132396851;813935863;2318460989;287019;138482619163;148536380837;74585978647;38255897493;36330081155;162252972038;78995742181;83257229857;50180049315;21230979489;28949069826
244500484;13425730569;110855631;457003198;1183816764;2270187466;2199394528;2072762475;3501143372;1630567135;1778318335;5;10;15.222877;140330291;232777943;292408114;0;108257911;66999232;70511281;331923905;927617577;1821688792;1699337394;155876632;0;29007793;4947489034;3534435;115079293;240976311;308168382;267279191;221588041;3501143372;257910095;13425730569;110855631;457003198;1183816764;2270187466;2199394528;2072762475;3501143372;1630567135;6611444824;70684989;331159393;717855037;1049118176;483498575;1639312891;1711331705;608484058;6814285746;40170642;125843805;465961728;122106929;1715895953;433449584;1789811667;1022083077;1527073688;370367054;1156706634;341954889;112353602;229601287;23150279;46046728;185456062;733153413;181461596;551691817;220462596;30505128;189957469;16817968141;15290894452;370367054;931764267;50511106;155281627;1.004401;18.145233;17014;8453207632;8560792368;3603233222;1862741388;1740491834;2536540637;1308464107;1228076531;3395845108;1647122966;1748722142;3637372;1829473944;1807898057;2653101254;1299623439;1353477815;1038515343;462218614;57629673;149392435;43563174;105829261;17014;8453207632;8560792368;4673940793;2425054397;2248886396;9518621548;4712027689;4806593859;2821437659;1316125546;1505312113
244500542;5561127303;172284869;171488081;226188506;928260453;863158768;947987899;1522475694;729283034;629434414;0;0;5;39996537;63895798;144721599;0;37582048;2663479048;80864368;105458864;196000988;737256142;703492067;641802285;0;198604335;2268213841;91420501;66029217;25187518;151007774;95770903;161464015;1522475694;154858219;5561127303;172284869;171488081;226188506;928260453;863158768;947987899;1522475694;729283034;2812001234;151936428;115579617;115474269;484747681;166260857;771569419;737749969;268682994;2749126069;20348441;55908463;110714237;443512772;696897911;17641848;784725725;460600039;508663301;93887893;414775408;116992191;26741544;90250647;77270593;7964714;6930588;245672607;46008108;199664498;6872791;13173527;55554383;6803225968;6294562668;93887893;155633923;32273407;218690432;2.081911;6.095735;6890;3444155171;3445844829;1439781368;705026072;734755295;92426379;498411166;425852624;1373446779;677613326;695833453;1496837359;790980547;705856813;98851136;491673088;496838271;563496866;244710334;318786532;103662478;35740639;67921839;6890;3444155171;3445844829;1839055381;919103667;919951714;3796720983;1948314513;1848406471;1254223635;576736991;677486644
244600433;12700802987;380156941;561872173;477510926;1169684734;1701242994;1415275497;5561078395;1433981327;1070993359;0;10.144862;5;74004204;172466984;243866836;0;565510473;4233745116;204902542;376360664;305976857;826836636;1162310486;92124939;20609739;415498802;7396064512;175254398;175366647;166534069;268843894;366465524;250159271;5540468656;452972053;12700802987;380156941;561872173;477510926;1169684734;1701242994;1415275497;5561078395;1433981327;5937415584;255671337;372925571;271591032;509981831;31883221;1145882102;2536956357;525575144;6763387403;124485604;188946601;205919894;659702904;1382410785;269393394;3024122038;908406183;1537069989;388305026;1148764963;259026468;81898732;177127736;208451937;46371894;162080043;603793637;147177472;456616166;465797946;112856928;352941017;14414402523;12877332535;388305026;581185926;116255699;335857837;5.921126;109.544374;14520;6993828074;7526171926;1826396921;917740457;908656464;157027975;832117441;738162309;1928930045;933430212;995499833;3005382019;1468174555;1537207464;3833582471;1915794388;1917788083;2003784391;835849447;1167934944;351644403;90721575;260922828;14520;6993828074;7526171926;2471086428;1274201969;1196884458;7190410271;3553659448;3636750823;4858503301;2165966657;2692536644
244600482;8914493397;132145847;492932418;423128668;970741204;121969968;772919789;388005854;1022867251;776192812;5.531915;30.030382;15;39752408;135070971;100086175;0;450720962;2907953575;6615428;311800165;236328755;684041822;842510555;501800867;24903615;240413517;5230347009;60459652;151101871;171799913;246946974;242118155;171032747;3855154925;331732772;8914493397;132145847;492932418;423128668;970741204;121969968;772919789;388005854;1022867251;4330616629;86319326;356507805;262403583;437756006;341238647;627552959;1808219927;410618375;4583876768;45826521;136424613;160725085;532985198;878461034;145366829;2071838613;612248875;1043828293;261674515;782153778;170197806;49225659;120972146;128206691;26063317;102143374;43509209;96080764;339011326;310331706;90304775;220026931;1004098362;8997155327;261674515;378388216;80582335;276845229;1.946565;44.391433;10085;4876159379;5208840621;1200159456;607649627;59250983;1017159544;548012913;46914663;1324375858;670292649;654083209;2178015091;1073529412;1104485679;2610296835;1269544827;1340752008;1476722786;619463506;85725928;278270429;87666445;190603984;10085;4876159379;5208840621;1627781636;835186636;792595;5035070865;2528815507;2506255357;3422147499;1512157235;1909990264
244600532;713132353;244331011;429625255;42557624;855810248;913838798;739055392;2779280943;743805643;589859346;0;4.723434;5.023923;34066049;107157899;107606237;0;331281804;279912523;186285205;307218966;297215626;661003762;638471094;517643788;9917127;181369662;3742338954;58045806;117682855;12333669;160740438;168209805;113805367;2769363816;231154177;713132353;244331011;429625255;42557624;855810248;913838798;739055392;2779280943;743805643;3445398388;175602648;292892824;221549754;353037777;210350493;592010821;1314804372;2851497;3685925142;68728363;136732431;204026486;502772471;703488304;147044571;1464476571;458655943;83662329;191240409;645382881;146269948;446005;101669447;89151471;9544853;79606618;411314715;105004026;306310689;189887156;3209103;157796127;8359626854;7523003563;191240409;31087718;15863611;145155056;1.911929;28.802607;8414;4145807233;4268192767;1298768962;686397939;612371023;832296032;409552005;422744028;1364971229;68067985;68429138;1747601426;861991239;885610187;2141982149;1058383862;1083598288;870444906;401433717;469011189;157935295;47368621;110566674;8414;4145807233;4268192767;165172304;856606442;795116597;4312131149;2119753757;2192377392;2450145811;1169447034;1280698777
