codgeo;TP-SEXE-AGE3P_NBSAL_ENS_ENS_ENS;TP-SEXE-AGE3P_NBSAL_1_ENS_ENS;TP-SEXE-AGE3P_NBSAL_2_ENS_ENS;TP-SEXE-AGE3P_NBSAL_ENS_1_ENS;TP-SEXE-AGE3P_NBSAL_1_1_ENS;TP-SEXE-AGE3P_NBSAL_2_1_ENS;TP-SEXE-AGE3P_NBSAL_ENS_2_ENS;TP-SEXE-AGE3P_NBSAL_1_2_ENS;TP-SEXE-AGE3P_NBSAL_2_2_ENS;TP-SEXE-AGE3P_NBSAL_ENS_ENS_15;TP-SEXE-AGE3P_NBSAL_1_ENS_15;TP-SEXE-AGE3P_NBSAL_2_ENS_15;TP-SEXE-AGE3P_NBSAL_ENS_1_15;TP-SEXE-AGE3P_NBSAL_1_1_15;TP-SEXE-AGE3P_NBSAL_2_1_15;TP-SEXE-AGE3P_NBSAL_ENS_2_15;TP-SEXE-AGE3P_NBSAL_1_2_15;TP-SEXE-AGE3P_NBSAL_2_2_15;TP-SEXE-AGE3P_NBSAL_ENS_ENS_25;TP-SEXE-AGE3P_NBSAL_1_ENS_25;TP-SEXE-AGE3P_NBSAL_2_ENS_25;TP-SEXE-AGE3P_NBSAL_ENS_1_25;TP-SEXE-AGE3P_NBSAL_1_1_25;TP-SEXE-AGE3P_NBSAL_2_1_25;TP-SEXE-AGE3P_NBSAL_ENS_2_25;TP-SEXE-AGE3P_NBSAL_1_2_25;TP-SEXE-AGE3P_NBSAL_2_2_25;TP-SEXE-AGE3P_NBSAL_ENS_ENS_55;TP-SEXE-AGE3P_NBSAL_1_ENS_55;TP-SEXE-AGE3P_NBSAL_2_ENS_55;TP-SEXE-AGE3P_NBSAL_ENS_1_55;TP-SEXE-AGE3P_NBSAL_1_1_55;TP-SEXE-AGE3P_NBSAL_2_1_55;TP-SEXE-AGE3P_NBSAL_ENS_2_55;TP-SEXE-AGE3P_NBSAL_1_2_55;TP-SEXE-AGE3P_NBSAL_2_2_55;TP-SEXE-AGE3P_NBSAL_ENS_ENS_65;TP-SEXE-AGE3P_NBSAL_1_ENS_65;TP-SEXE-AGE3P_NBSAL_2_ENS_65;TP-SEXE-AGE3P_NBSAL_ENS_1_65;TP-SEXE-AGE3P_NBSAL_1_1_65;TP-SEXE-AGE3P_NBSAL_2_1_65;TP-SEXE-AGE3P_NBSAL_ENS_2_65;TP-SEXE-AGE3P_NBSAL_1_2_65;TP-SEXE-AGE3P_NBSAL_2_2_65;EMPL-SEXE_POP_ENS_ENS;EMPL-SEXE_POP_11_ENS;EMPL-SEXE_POP_12_ENS;EMPL-SEXE_POP_13_ENS;EMPL-SEXE_POP_14_ENS;EMPL-SEXE_POP_15_ENS;EMPL-SEXE_POP_16_ENS;EMPL-SEXE_POP_21_ENS;EMPL-SEXE_POP_22_ENS;EMPL-SEXE_POP_23_ENS;EMPL-SEXE_POP_ENS_1;EMPL-SEXE_POP_11_1;EMPL-SEXE_POP_12_1;EMPL-SEXE_POP_13_1;EMPL-SEXE_POP_14_1;EMPL-SEXE_POP_15_1;EMPL-SEXE_POP_16_1;EMPL-SEXE_POP_21_1;EMPL-SEXE_POP_22_1;EMPL-SEXE_POP_23_1;EMPL-SEXE_POP_ENS_2;EMPL-SEXE_POP_11_2;EMPL-SEXE_POP_12_2;EMPL-SEXE_POP_13_2;EMPL-SEXE_POP_14_2;EMPL-SEXE_POP_15_2;EMPL-SEXE_POP_16_2;EMPL-SEXE_POP_21_2;EMPL-SEXE_POP_22_2;EMPL-SEXE_POP_23_2;EMPL-SEXE_NBEMP_ENS_ENS;EMPL-SEXE_NBEMP_ENS_1;EMPL-SEXE_NBEMP_ENS_2;EMPL-SEXE_NBEMP_11_ENS;EMPL-SEXE_NBEMP_11_1;EMPL-SEXE_NBEMP_11_2;EMPL-SEXE_NBEMP_12_ENS;EMPL-SEXE_NBEMP_12_1;EMPL-SEXE_NBEMP_12_2;EMPL-SEXE_NBEMP_13_ENS;EMPL-SEXE_NBEMP_13_1;EMPL-SEXE_NBEMP_13_2;EMPL-SEXE_NBEMP_14_ENS;EMPL-SEXE_NBEMP_14_1;EMPL-SEXE_NBEMP_14_2;EMPL-SEXE_NBEMP_15_ENS;EMPL-SEXE_NBEMP_15_1;EMPL-SEXE_NBEMP_15_2;EMPL-SEXE_NBEMP_16_ENS;EMPL-SEXE_NBEMP_16_1;EMPL-SEXE_NBEMP_16_2;EMPL-SEXE_NBEMP_21_ENS;EMPL-SEXE_NBEMP_21_1;EMPL-SEXE_NBEMP_21_2;EMPL-SEXE_NBEMP_22_ENS;EMPL-SEXE_NBEMP_22_1;EMPL-SEXE_NBEMP_22_2;EMPL-SEXE_NBEMP_23_ENS;EMPL-SEXE_NBEMP_23_1;EMPL-SEXE_NBEMP_23_2;ILTR_POP_ENS;ILTR_POP_1;ILTR_POP_2;ILTR_POP_3;ILTR_POP_4;ILTR_POP_5;TRANS_19_POP_ENS;TRANS_19_POP_1;TRANS_19_POP_2;TRANS_19_POP_3;TRANS_19_POP_4;TRANS_19_POP_5;TRANS_19_POP_6
246700744;7483694795;6339437555;1144257239;3746143309;3548149919;19799339;3737551485;2791287636;946263849;618870721;493674055;125196665;358271689;302267399;5600429;260599032;191406657;69192375;5594378038;4876353598;718024439;2735447972;266753163;67916342;2858930065;2208821968;650108098;1207767233;950230771;257536462;614030596;566205291;47825305;593736637;38402548;209711157;62678804;19.179131;43499672;38393052;12.145599;26.247453;24285751;7033532;17.252219;8640198082;16832624;166256013;27375209;7.045755;458061081;6656630496;562891196;585520165;8091926;4459006628;105229616;111673046;7204056;3.998781;168096371;334994144;27441352;435470194;2.979604;4181191454;63096624;54.582967;20171153;3.046975;289964711;3306689056;288477676;150049971;5.112322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8640198082;1390928678;6861997578;191060646;81259338;114.951841;8640198082;357668117;213460533;133335841;71434488;7275943411;588355693
246700777;4253417235;3538561676;714855559;2174183225;206154009;112643135;207923401;1477021586;602212424;366155277;30707929;59075988;232703383;205796403;2690698;133451894;101282887;32169007;3181168556;2683321767;497846789;1591558178;1535226969;56331209;1589610378;1148094798;44151558;6807293;531920749;148808551;338662229;313327787;25334442;342067071;218592962;123474109;25364102;16.23987;9124232;11259435;7.188931;4.070504;14104667;9050939;5.053728;4796449928;123363954;104338035;27064467;3.005995;24335761;3752287175;275883844;26315727;3991579;2514905109;94125018;7411094;7982674;0;105741348;1892223245;140728567;198999636;0.993681;2281544819;29238936;30.227094;19081793;3.005995;137616262;186006393;135155277;64157634;2.997898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4796449928;771122357;322697429;683757413;41198537;73.39733;4796449928;216224965;160973323;47316059;46218343;4121286098;20443114
246700843;7499020812;6413627145;1085393667;3789993587;3632576054;157417534;3709027225;2781051092;927976134;670570691;53401103;13655966;417171142;343054069;74117073;253399549;190956962;62442587;5569756202;4880455873;689300329;2763515451;2720911167;42604284;2806240751;2159544706;646696045;121793313;981357235;236575895;588409137;561656261;26752876;629523993;419700974;209823019;4076079;17.803007;22957783;20897857;6.954557;13.9433;19862932;1084845;9.014483;8359788325;215753714;137425744;22923542;13.118108;363638675;674616103;405240007;448516102;7011404;4325575939;144379394;88591731;7891391;3.094062;147072482;3398964527;198462155;335068382;2.051816;4034212386;7137432;48.834013;15032151;10.024046;216566193;3347196503;206777852;11344772;4.959588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8359788325;1229225818;6478239734;59428465;71499735;521.394573;8359788325;28388085;170822934;165760187;74046728;7047520659;617756968
246700926;6409691048;5169625784;1240065264;3468055568;3272278641;195776927;2941635479;1897347143;1044288337;599311019;488198705;111112314;37766424;315640062;62024178;221646779;172558644;49088135;4530062034;3715512427;814549607;2410277143;233216619;78110953;2119784891;1383346237;736438654;1219651114;946600143;273050971;655813435;612307268;43506167;563837679;334292875;229544804;6066688;19.314508;41352372;24300751;12.165122;12.135629;36366129;7149386;29.216743;7122919195;172020634;155095155;29133902;4.015848;453350412;5596075096;348853491;353257101;11117556;388613122;115446984;11183734;10978143;4.015848;192594019;3033183234;168946149;247114148;2.015355;3236787975;5657365;43.257815;18155759;0;260756393;2562891862;179907342;106142952;9.102201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7122919195;2284806567;3089512242;38331016;28322948;1681.946421;7122919195;356661848;570486018;256840697;563222;5641532418;241076014
246700959;6836862678;5766556156;1070306522;3499560011;3337360953;162199058;3337302667;2429195203;908107464;634500268;514670958;119829311;376945552;319539993;57405559;257554717;195130965;62423751;5138976989;4432079297;706897692;2561850919;250238854;5946238;2577126069;1929690757;647435312;1022040187;812696859;209343328;535596782;510359002;2523778;486443404;302337857;184105547;41345234;7.109042;34236192;25166757;5.073419;20.093338;16178477;2035623;14.142854;7654145919;195041259;127580487;37148118;4.009712;337603376;6135479727;394281893;415853894;7147454;4028293221;125670557;83437651;16024514;2.998118;126935009;3144494163;20804376;318680456;2.008994;3625852698;69370702;44.142836;21123604;1.011594;210668367;2990985564;186238133;97173438;5.13846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7654145919;1162828424;6155145475;121877707;47226746;167.067568;7654145919;356929955;234232364;64976625;52119421;6291072399;654815154
246700967;14602723626;12231252206;237147142;7401152484;6931935115;469217369;7201571141;5299317091;1902254051;1475704215;116097685;314727365;806587345;67158602;135001325;66911687;489390831;179726039;11067828087;9485545963;1582282124;5599372035;5363047128;236324906;5468456053;4122498835;1345957218;1978240175;1543737472;434502703;946344786;867233809;79110976;1031895389;676503663;355391727;80951149;40.99192;39959229;48848319;30.068158;18.780161;3210283;10923762;21.179067;16262039423;408810565;494480921;137193922;17.079917;1180340273;12364818029;799219236;843528675;16567886;8465897412;255532823;340676471;28000449;2.874516;480352422;6293715804;44943871;608783472;6.522746;7796142011;153277741;153.80445;109193473;14.205401;699987851;6071102225;349780526;234745203;10.04514;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16262039423;4700935837;8010270125;2969444308;138517284;442.871869;16262039423;729877909;92990845;808696195;111782945;11889031577;1792742346
246701064;16890789178;14391213661;2499575517;8672469207;8231667307;440801899;8218319971;6159546354;2058773617;1662884013;1362193681;300690332;978248915;85301714;125231776;684635098;509176542;175458556;12565106795;10952993116;1612113679;6406334827;6233686018;172648808;6158771968;4719307098;1439464871;2541885862;2040825837;501060025;1219238169;1120113649;9912452;1322647693;920712188;401935505;120912507;35.201026;85711481;68647295;24.8505;43.796795;52265212;10350526;41.914685;18705724964;370563958;497164451;70918888;17.923167;1375349124;14558869588;902679465;892258832;19997489;9800568098;22159303;320490197;22952238;6.011475;735088907;736633336;467717159;656409321;3.972411;8905156866;148970928;176.674254;4796665;11.911693;640260217;7192536228;434962306;235849511;16.025078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18705724964;3807236114;14329091437;216158328;133795564;219.443521;18705724964;827977631;869867213;664760295;162761393;14447089067;1733269365
246701080;7642690767;6563766167;10789246;3899740262;370308875;196651512;3742950505;2860677417;882273088;805855664;657722157;148133507;479058433;421247862;57810571;326797231;236474296;90322935;5718963582;5081568329;637395253;2889537866;2801597117;87940749;2829425716;2279971213;549454504;1036431933;789657643;246774289;495730927;459132889;36598038;540701006;330524755;210176251;81439587;34.818037;4662155;35413036;21.110883;14.302153;46026552;13707154;32.319398;8479442819;20841823;28381355;28149766;9.647719;505631481;660703002;398917709;433871555;3962788;4414237357;142998619;159424966;10597411;3.986485;202021231;338071155;217502036;295994587;1.000472;4065205462;65419612;124.388584;17552355;5.661234;30361025;322631847;181415673;137876968;2.962316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8479442819;2390310203;5659914734;245311766;61003593;122.902523;8479442819;293771156;543567078;267412928;10102968;6765869711;507792266
246701098;8990231165;7487752032;1502479133;4719464725;4498311429;221153296;427076644;2989440603;1281325837;88531926;679142478;206176783;510052142;419012289;91039853;375267118;260130188;11513693;6529876887;5621101431;908775456;3439765156;3369751241;70013915;3090111731;2251350191;838761541;1518945639;1168392891;350552748;740541022;696474442;44066581;778404617;471918449;306486168;56089378;19.115232;36974146;29106405;13.073457;16.032947;26982974;6041775;20.941199;9886098718;264818307;32613878;4806378;4.974146;596736371;7749499781;443855599;438976028;13035925;5282209957;16785879;225086154;17986123;2.958002;215330353;4090245303;223897445;333837227;5.01056;4603888761;96959516;101.052626;30077657;2.016144;381406018;3659254478;219958154;105138801;8.025365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9886098718;2190588585;7101780604;167806527;61934381;363.988622;9886098718;407140998;519857006;208141246;108007182;8273766764;369185522
246800205;4327436994;3536990214;790446781;2256049607;2099234631;156814976;2071387388;1437755583;633631805;412799415;325251305;8754811;251148298;206538356;44609941;161651118;118712949;42938169;3096531134;2597568105;498963029;1593588646;1524382997;6920565;1502942487;1073185108;429757379;764595706;587978525;17661718;380946973;35011223;30834743;383648733;237866296;145782437;5351074;26.192278;27318462;3036569;18.201048;12.164642;2314505;799123;15.15382;4861488146;120229233;77986129;56783885;2.007487;301166718;3769263543;262665846;266405267;4980039;2594012172;8329639;50983484;2690295;1.007487;119740646;197411865;148585164;187388701;1.988701;2267475974;36932843;27.002645;29880935;1;181426072;1795144893;114080682;79016566;2.991338;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4861488146;883273044;3655385;7401729;57024427;191.788385;4861488146;207433263;207257718;76862453;28907218;4070323458;270704035
246800395;316397263;2640777085;523195546;1646757505;1547770457;98987048;1517215125;1093006627;424208498;359251397;300178263;59073134;207055776;182098299;24957477;152195621;118079964;34115657;2257781657;1913049811;344731846;1150876054;1108996381;41879674;1106905603;80405343;302852173;526857032;420533794;106323237;277762381;251660561;2610182;24909465;168873233;80221418;20082544;7.015216;13067328;11063293;5.015216;6.048077;9019251;2;7.019251;3543261847;68943366;134880157;36861235;0.979936;298147448;2624160488;206036036;164205231;904795;1877043095;45903479;104129952;16885369;0;93962305;1385876399;117090156;10916837;4.027064;1666218752;23039887;30.750205;19975866;0.979936;204185142;1238284089;88945881;5503686;5.020886;3987898574;1980703338;2007195236;114370703;55387626;58.983077;187.876123;129.341827;58534296;34.517922;14736906;19.781016;1.083886;0;1.083886;309603003;100228153;20937485;292978964;141033368;151945596;204499737;137271218;67228519;196037366;133403927;62633439;10120192;0;10120192;3543261847;1297251319;1133579049;1069482212;19914212;23.035055;3543261847;173225941;351000905;54984629;26972731;2762384151;174693489
246800445;684277233;5736465233;1106307097;3794551961;3642393236;152158725;3048220369;2094071997;954148372;920224061;81424299;105981072;668681119;626412946;42268173;251542942;187830044;63712898;5069045285;4288540326;780504958;2706932826;2640647437;66285388;2362112459;1647892889;71421957;810086133;613834764;196251369;394169352;365308126;28861227;415916781;248526638;167390142;43416851;19.847153;23569698;24768665;10.024728;14.743937;18648187;9822426;8.825761;7435925991;162860237;131118516;28573898;2.925758;957824845;5559469077;327195827;260980689;4977145;4172499533;100453608;95361107;1958199;0;713655552;2865499704;172530081;202410807;3.006684;3263426458;62406629;35.757409;8991907;2.925758;244169293;2693969374;154665746;58569882;1.970462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7435925991;1710715399;4921387568;167817029;58003308;578.002686;7435925991;750233893;19838673;115179128;69096991;6098746868;20428238
246800494;4948325434;4090383725;857941709;2492470274;2321871439;170598835;245585516;1768512287;687342874;445432959;359288482;86144478;253987036;207263943;46723093;191445923;152024539;39421384;3714583466;3132629126;581954339;1835398016;1765066528;70331489;1879185449;1367562599;511622851;740431103;587105764;153325339;372526312;340233054;32293258;367904791;24687271;121032081;47877906;11.360353;36517553;3055891;9.307914;21.250995;17318997;2052439;15.266558;5795395584;127912367;90493749;19182701;6.07799;365829639;4338828988;374187997;467835085;5047068;3041441222;85556235;6095238;8079631;2.052439;149913735;2185915855;212657807;334308486;2.004656;2753954362;42356133;29.54137;1110307;4.025551;215915904;2152913133;16153019;133526599;3.042412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5795395584;1461765204;3871348888;190732955;79041221;192.507317;5795395584;302816815;355313665;192194877;3460359;4658881663;251584974
246800551;6127753144;4978877317;1148875827;3046745405;2842244305;2045011;3081007738;2136633012;944374726;541232827;435892988;105339839;33145395;277675865;53778085;209778877;158217123;51561754;4456401616;3700344152;756057464;2176213319;2087053148;89160172;2280188297;1613291005;666897292;1083519859;825264429;25825543;51170574;464256607;47449133;571814119;361007822;210806297;46598841;17.375748;29223094;27372396;13.258686;14.113711;19226445;4117062;15.109383;7274031454;164423;138264846;48002221;6.012054;446360141;5324690882;529795799;602586116;13896395;3805182191;111162725;10340191;19146849;2.998337;178477849;2631557736;307207875;448215871;3.01304;3468849264;53260275;34.862936;28855372;3.013717;267882291;2693133146;222587924;154370246;10.883355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7274031454;2094883754;4680259431;331864365;90227658;76.796247;7274031454;464605842;366328365;109308091;56207847;6107337946;170243364
246800569;14501811151;11689805303;2812005848;7320747633;6826919858;493827774;7181063519;4862885445;2318178074;1423102861;1106424993;316677868;795666611;66793092;12773569;62743625;438494073;188942177;10723753519;8851419998;1872333521;5371818392;5152425966;219392426;5351935127;3698994032;1652941095;2259851071;1696282027;563569044;1096379656;990268531;106111125;1163471415;706013496;457457919;95103701;35.678285;59425416;56882974;16.294441;40.588533;38220727;19383844;18.836883;16265542386;344876941;380780677;148672713;20.448781;1166851352;12440180686;907655067;838458746;17617421;8441272395;209520909;292391105;42333459;12.409755;443957751;6320134654;494615868;616300863;9.608032;7824269991;135356032;88.389573;106339254;8.039027;722893602;6120046032;4130392;222157883;8.009389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16265542386;3316354375;11711841579;260472772;251208496;725.665164;16265542386;600108159;872695137;410409751;126117915;13723881166;532330257
246800577;6937599346;5764558006;117304134;3452903293;3249179713;20372358;3484696053;2515378293;96931776;671299196;550173597;121125599;38477544;331193529;53581912;286523756;218980068;67543687;5144900368;4366642061;778258306;2514416406;2433095069;81321337;2630483962;1933546993;69693697;1055302641;816022585;239280056;517220199;464542203;52677996;538082442;351480382;18660206;66097141;31.719763;34377378;36491247;20.348913;16.142335;29605894;1137085;18.235043;8246460511;193882051;108330349;29425675;9.056762;526632172;6070272336;609294976;687520911;12045278;4302059291;118107789;7693908;13149525;4.041187;211457911;30292078;328503177;515630395;5.022427;394440122;75774262;31.391269;1627615;5.015574;315174261;3041064536;2807918;171890517;7.022851;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8246460511;2239864782;4668338549;10985157;61638392;178.103089;8246460511;551127222;589773981;204203985;76367092;6551039563;273948668
246800585;6152609547;4951563606;120104594;3042769221;2844753281;19801594;3109840325;2106810326;100303;641410182;524552421;11685776;392204653;341664358;50540294;249205529;182888063;66317466;4418867463;3595560169;823307294;213994312;2054376418;85566702;2278924343;1541183751;737740592;1041412823;817534311;223878512;479715399;439758527;39956872;561697424;377775784;18392164;50919079;13.916705;37002373;3090605;8.953978;21.952071;20013029;4962727;15.050302;70710956;200412981;106122138;30829518;6.019007;50821382;5301012081;474149164;431351393;12985496;3631342261;143882353;73474968;8859861;2.997476;19299777;2620556793;260676834;323900936;3.99527;3439753339;56530628;32.64717;21969657;3.021531;315216051;2680455288;21347233;107450458;8.990227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70710956;1580211942;5061077468;25764529;54055083;118.105817;70710956;398303309;425751027;112493538;75515259;5732700661;326331807
246800676;6517063465;5366510676;1150552789;3363570924;3159613854;20395707;3153492541;2206896821;94659572;612430962;482551647;129879316;351480612;288826034;62654578;26095035;193725613;67224737;4822368308;4088381213;733987094;243866328;2371084872;67578408;2383705027;1717296342;666408686;1035783814;784469399;251314415;546068871;491621114;54447757;489714943;292848285;196866658;46480382;11.108417;35371965;27358161;8.081835;19.276326;1912222;3026582;16.095638;7237924819;200097296;142018226;37316726;4.058561;395681452;5737891204;341789151;371979664;7092538;3828364573;125603025;8756137;13220108;2.014866;151165584;2984005971;180672217;282088284;2.033148;3409560246;74494271;54.456856;24096618;2.043696;244515867;2753885233;161116934;8989138;5.05939;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7237924819;1267037854;5064028368;61253906;414566293;431.038399;7237924819;279121542;286541533;109986903;52421507;6364712095;145141239
246800726;43399418856;35798189685;760122917;22050362701;20448244405;1602118296;21349056154;1534994528;5999110874;4701511306;3667176935;1034334372;2663242533;223587721;427365324;2038268773;1431299725;606969048;31797763697;27007260099;4790503598;16151889443;15454065128;697824315;15645874254;11553194971;4092679283;6454009691;5005389461;144862023;2978947235;2676994464;301952771;3475062456;2328394997;1146667459;446134161;118.36319;32777097;25628349;81.307604;174.975886;189850671;37055587;152.795084;48539563705;1306008092;1268256836;317985665;82.432596;41625042;36262231466;2520546013;2563661725;55937111;25160125178;786617437;992866357;157247385;32.733219;2047537567;18033360736;1276759989;1809827768;23.17472;23379438526;519390655;275.390478;16073828;49.699377;2114966633;18228870731;1243786024;753833957;32.762391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;48539563705;20796354224;22726767577;3162952719;631435577;1222.053607;48539563705;1706978094;4150854867;3097665042;463789808;35032331832;4087944061
246900575;16701074396;14178071599;2523002796;8122853496;7709946245;41290725;85782209;6468125354;2110095546;1629145148;1213732372;415412776;875184772;707021438;168163335;753960376;506710935;247249441;1225767438;10715569684;1542104696;5882191936;5734672505;147519431;6375482444;4980897179;1394585265;268814276;220088324;48725952;1309216384;1244917486;64298898;1378926376;955965754;422960622;126112108;47.886303;78225804;56260403;23.334817;32.925587;69851705;24551487;45.300218;19193855176;441326942;314506872;44485385;39.551233;894765949;14966438015;1199241135;1269374468;24165177;9834416445;268759706;195310704;21275202;18.162376;30853702;7310808488;709826318;990039148;11.697484;9359438731;172567236;119.196168;23210183;21.388857;586228929;7655629526;489414817;27933532;12.467693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19193855176;3419245001;13479789942;1986328583;262474464;46.017185;19193855176;606211987;461843629;136892993;235369594;16670661325;1082875648
246900625;14808787938;12036651002;2772136936;7135682556;6618831173;516851383;7673105382;5417819829;2255285553;1352192503;1032022028;320170475;780014839;637111209;14290363;572177664;394910819;177266845;11151223596;9264402283;1886821313;5331227242;5065870439;265356802;5819996354;4198531844;1621464511;2211370803;1719454037;491916767;984467722;905890168;78577554;1226903081;813563869;413339212;94001036;20.772655;73228382;39972754;9.959357;30.013396;54028283;10813298;43.214985;17325099675;358549588;263376518;68829205;17.977648;1035157677;13064897302;1396881048;1093449151;25981538;8794562589;23668035;165637281;29812393;7.032904;380168193;6316351436;831616639;816235792;11.027602;8530537087;121869238;97.739237;39016812;10.944744;654989484;6748545866;565264408;27721336;14.953936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17325099675;2946671505;1369094022;392541373;253070067;41.87651;17325099675;739102137;569424084;107568157;201236731;14047066111;1660702456
246900724;118516311;9685643001;2165988099;5757741022;535798619;399754832;6093890078;4327656811;1766233267;1076895874;771698082;305197792;637035572;488456975;148578597;439860302;283241108;156619194;8938766;7496749771;1442016229;4242752914;407804483;164708084;4696013086;3418704941;1277308145;173736337;1382841687;354521683;834786814;772319058;62467756;902576556;610522629;292053927;98605856;34.353461;64252395;43165722;19.165327;24.000395;55440134;15188134;40.252;14093956655;311110744;122604759;42304221;14.069151;754451869;10607090355;1195335972;1028959341;18030241;720406816;203566213;83308734;10063698;7.066969;257417773;5196317635;653538923;785786034;7.002182;6889888495;107544531;39.296026;32240523;7.002182;497034095;541077272;54179705;243173308;11.028059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14093956655;2336271808;11213500998;362835498;161145566;20.202785;14093956655;566802795;365665798;10627415;238042284;11949066694;868104935
246900740;11458678317;9264266169;2194412148;5537861805;516912695;368734854;5920816513;4095139219;1825677294;967669554;705961184;26170837;537767725;430753547;107014178;429901829;275207637;154694192;8682884644;7219800288;1463084355;4171233468;4006110084;165123384;4511651176;3213690205;1297960971;1733342281;1319562771;41377951;791959837;722290562;69669276;941382444;597272209;344110234;74781838;18.941925;55839914;36900774;9.972758;26.928016;37881064;8969167;28.911897;13653387734;255823782;148985853;36831936;15.770985;726081124;10275184638;1217840535;949153741;27715142;6964807317;172256726;116223278;887145;6.959459;262971449;4970579442;694373555;728602102;3.969855;6688580418;83567056;32.762575;27960485;8.811526;463109675;5304605196;523466979;220551639;23.745287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13653387734;2335082543;9955190608;1196876854;142438997;23.798732;13653387734;56334202;422544304;90241177;172713815;11789504964;615041455
