codgeo,taux_cumu_1_inj,week
247300262,0.5133933205745619,27
247300361,0.4913267913028906,27
247300452,0.5083748199424266,27
247300528,0.48748717284387094,27
247300668,0.5165645582640523,27
247300676,0.4666745855680506,27
247300817,0.49354198564564544,27
247400047,0.4343040679304928,27
247400112,0.43566226530670643,27
247400567,0.4929030075653843,27
247400583,0.42328216688079057,27
247400617,0.4891236971392647,27
247400666,0.4414181892444938,27
247400682,0.4945981887342256,27
247400690,0.4022738985982438,27
247400724,0.46263816296956206,27
247400740,0.4440977138669089,27
247400773,0.5031637451230813,27
247600505,0.5809178219367375,27
247600588,0.5537757124929072,27
247600604,0.5548948047336444,27
247600620,0.600610344748166,27
247600646,0.5670728525640704,27
247600729,0.5807580430239793,27
247600786,0.5814061161297387,27
247700032,0.5478879840461333,27
247700057,0.45375214043137513,27
247700065,0.4634293303831874,27
247700107,0.42929662026457793,27
247700339,0.5522357767603263,27
247700594,0.5352256007108392,27
247700644,0.518748714190208,27
247700701,0.47227358793955665,27
247800550,0.5806517144660475,27
247800584,0.582603441936953,27
247800618,0.5977006069166458,27
247900798,0.5378296327131818,27
248000499,0.6032174248659247,27
248000531,0.5495281254291817,27
248000747,0.5818797772594274,27
248100158,0.5026244035659523,27
248100430,0.5139489465095527,27
248100497,0.49078891199743535,27
248100737,0.5243736680392466,27
248100745,0.5109355121110747,27
248200016,0.49689294558951913,27
248200057,0.4596494491236688,27
248200065,0.535492951746858,27
248200099,0.47814031962792924,27
248200107,0.4343925888283383,27
248300394,0.48828990442243503,27
248300410,0.4498616349006656,27
248300493,0.41612796152299064,27
248300543,0.4581783506567298,27
248300550,0.40257264469572007,27
248400053,0.42750953282470405,27
248400160,0.462757205889549,27
248400236,0.4370313172029148,27
248400251,0.4455943725799584,27
248400285,0.462464877538361,27
248400293,0.4363235719607193,27
248400319,0.47012320649085887,27
248400335,0.48110270131144345,27
248500191,0.6326277265902667,27
248500258,0.5563265616822285,27
248500340,0.5226270746412943,27
248500415,0.5168505529313625,27
248500464,0.5313991369334017,27
248500530,0.5276164124412057,27
248500563,0.5335650967597896,27
248500589,0.5315722375668864,27
248500621,0.543171026680432,27
248500662,0.5778900668396977,27
248600413,0.5197654669600993,27
248600447,0.5136420917240324,27
248700189,0.6112081915717197,27
248719262,0.5871200821454154,27
248719288,0.5791729284761493,27
248719312,0.5694512073153529,27
248719338,0.5620608787887507,27
248719353,0.5463787788632047,27
248719361,0.5799366256278218,27
248900334,0.47936742353597056,27
248900383,0.4767260958182751,27
248900524,0.5266996890543839,27
248900664,0.4830743970169942,27
248900748,0.4733487801373242,27
248900896,0.4753213893624293,27
248900938,0.4758482479617774,27
249000241,0.4838667208316037,27
249100074,0.6105235054087259,27
249100157,0.5646399744990008,27
249100546,0.5464651662508654,27
249100553,0.553498131356202,27
249100595,0.5414707304224734,27
249500109,0.4570132862811309,27
249500430,0.5715117113904798,27
249500455,0.5472927949596055,27
249500489,0.45251612916484074,27
249500513,0.5449613284218345,27
13001,0.6148822616758927,31
13002,0.5920578589009335,31
13003,0.5585675268924105,31
13005,0.5277613320045683,31
13007,0.5439919831292016,31
13008,0.6515883971694543,31
13009,0.5793196482468916,31
13012,0.6326270299734451,31
13013,0.5629657182012412,31
13014,0.49676386139907613,31
13015,0.6404243263433061,31
13016,0.565418261907297,31
13019,0.6442925059369078,31
13020,0.5742571595544104,31
13021,0.6595987926807696,31
13022,0.6476046037663218,31
13023,0.5664985525988352,31
13024,0.5837024171277627,31
13025,0.636713942518527,31
13026,0.505985486283597,31
13028,0.5480717114401108,31
13029,0.560707945394485,31
13030,0.5366969313575358,31
13031,0.5356206772902219,31
13032,0.6351322396327744,31
13033,0.5887193008768159,31
13035,0.6040711953558464,31
13037,0.6025662450957455,31
13039,0.5224592075132564,31
13040,0.5741436259793484,31
13041,0.5463380423275952,31
13042,0.6027978219925723,31
13043,0.5299302952785231,31
13044,0.5810898338689469,31
13046,0.5765441874759261,31
13047,0.5243079259608686,31
13048,0.5675860754494256,31
13049,0.5833414808989498,31
13050,0.6031660895647762,31
13051,0.5882583537214405,31
13053,0.5601026649412676,31
13054,0.5201766863916063,31
13056,0.5242291451356906,31
13059,0.5898435295324664,31
13060,0.5774600184363445,31
13062,0.6042968858676742,31
13063,0.5057875595542242,31
13069,0.6122830519401008,31
13070,0.5624144897229437,31
13071,0.5693991059916104,31
13072,0.604457563953542,31
13073,0.552671825777397,31
13074,0.5685015769844565,31
13075,0.5802029568254994,31
13077,0.44166946962590137,31
13078,0.3986098231579689,31
13079,0.5834984513982394,31
13080,0.592974212071936,31
13081,0.5833166541051266,31
13082,0.6373088293991376,31
13084,0.5969020395293404,31
13085,0.5785900408067168,31
13086,0.5631488314898411,31
13087,0.5625219297813656,31
13088,0.5516498044502052,31
13090,0.6088612768599371,31
13091,0.6527197449962122,31
13092,0.5587907816881361,31
13093,0.6244345841287532,31
13095,0.7115216418443449,31
13098,0.5469123911482903,31
13099,0.5449958531795716,31
13101,0.590884983855597,31
13102,0.5097298971608076,31
13103,0.5678487604788176,31
13104,0.6336561742716136,31
13105,0.5552021711056246,31
13106,0.5199026496022041,31
13107,0.6094682356920775,31
13109,0.6546395488361118,31
13110,0.5577262799180562,31
13111,0.6360213836471159,31
13112,0.6531903848422136,31
13113,0.6392019490071524,31
13114,0.6555560781969637,31
13115,0.5517380450883164,31
13117,0.5366049887163274,31
13118,0.6698206305906059,31
13119,0.6044976568378528,31
13201,0.501178093583952,31
13202,0.4832508395965904,31
13203,0.40177523975817014,31
13204,0.530286094084294,31
13205,0.5709042971168843,31
13206,0.5904989394100013,31
13207,0.6228620167487374,31
13208,0.6302392327025111,31
13209,0.5830589686178116,31
13210,0.524429002121025,31
13211,0.529736157483947,31
13212,0.582582402216766,31
13213,0.48607255803543975,31
13214,0.4022003589557991,31
13215,0.3930786883875457,31
13216,0.4167775634944558,31
69003,0.6660253299275133,31
69029,0.5949535732767147,31
69033,0.71517861936176,31
69034,0.6802784133855896,31
69040,0.6605910896481407,31
69044,0.7295602417678356,31
69046,0.7261100905834513,31
69063,0.7046202312321168,31
69068,0.7036797841767402,31
69069,0.6672869346308516,31
69071,0.7046470691648299,31
69072,0.679484656089744,31
69081,0.6734720379651903,31
69085,0.7011028869621916,31
69087,0.7082577628805675,31
69088,0.6600489384367696,31
69089,0.679180011277081,31
69091,0.516117318167151,31
69096,0.5788272736148489,31
69100,0.6457001869923346,31
69116,0.6928747390982725,31
69117,0.6932043305945066,31
69127,0.6697127661876169,31
69142,0.6053186530689255,31
69143,0.6559303262203144,31
69149,0.6278900704069218,31
69152,0.5643974124907591,31
69153,0.7057308700048491,31
69163,0.6712577369794189,31
69168,0.6676540485162636,31
69191,0.7106366329406311,31
69194,0.7350050642949487,31
69199,0.47425987684856846,31
69202,0.6935693360953987,31
69204,0.6573806710429269,31
69205,0.6815508398835193,31
69207,0.6436044586733602,31
69233,0.6882100210923756,31
69244,0.6834121251962264,31
69250,0.7146779096004934,31
69256,0.4949448799516657,31
69259,0.49068852604705593,31
69260,0.6561661040663175,31
69266,0.6024306035719855,31
69271,0.6829488196404533,31
69273,0.6173555028812702,31
69275,0.592629583795683,31
69276,0.5743327144458074,31
69278,0.6744048109910207,31
69279,0.7047765735897774,31
69282,0.6136107085274725,31
69283,0.6432789395511394,31
69284,0.7516920083556795,31
69286,0.5650312379485019,31
69290,0.5765871185522716,31
69292,0.6394550002826638,31
69293,0.7118082730285058,31
69296,0.6846931849192346,31
69381,0.6576312939694294,31
69382,0.6876014257574206,31
69383,0.6622494703253875,31
69384,0.6845624314230254,31
69385,0.6607287778279344,31
69386,0.7156206610826169,31
69387,0.6421176535637616,31
69388,0.5960400388331114,31
69389,0.5934508165492209,31
75101,0.7222913650455934,31
75102,0.7245608101196874,31
75103,0.7314456397316176,31
75104,0.724537998031978,31
75105,0.7425106630143462,31
75106,0.7479576575156254,31
75107,0.7454485754794756,31
75108,0.7274507603266678,31
75109,0.7312082298806043,31
75110,0.6946002831600425,31
75111,0.7135268028420849,31
75112,0.6841457384739307,31
75113,0.6817558284757693,31
75114,0.6991568202881372,31
75115,0.7115716360243411,31
75116,0.7340574105939266,31
75117,0.6939923287621942,31
75118,0.6535625019920233,31
75119,0.6292745351150946,31
75120,0.6472772375199697,31
83120,0.5230743594060449,31
84089,0.5655389479992564,31
91027,0.5581602075224846,31
91326,0.5950290489136988,31
91432,0.634322019442767,31
91479,0.6131460682095118,31
91589,0.6222762890261099,31
91687,0.5573587481245901,31
92002,0.692907753912101,31
92004,0.6344923797502339,31
92007,0.5649406497667617,31
92009,0.6867504029606099,31
92012,0.7117600278739786,31
92014,0.7100048151321025,31
92019,0.643378412990093,31
92020,0.6380560563671034,31
92022,0.7020133176882124,31
92023,0.6781258007157868,31
92024,0.605633939221171,31
92025,0.6123625547404105,31
92026,0.6843945285451984,31
92032,0.6496025781258906,31
92033,0.7243576186328831,31
92035,0.6984649053006701,31
92036,0.5174000803090705,31
92040,0.7057999403032807,31
92044,0.7033394392060104,31
92046,0.664555152812512,31
92047,0.7205872766733558,31
92048,0.6838391968286448,31
92049,0.6992835176954865,31
92050,0.5623158230194676,31
92051,0.7415188795721441,31
92060,0.6880288296069672,31
92062,0.6778348948339694,31
92063,0.6941718605578316,31
92064,0.7088637522032455,31
92071,0.7091371581368264,31
92072,0.7080742776700847,31
92073,0.6834509289943275,31
92075,0.7148597247297266,31
92076,0.7333880772204749,31
92077,0.7222151849594046,31
92078,0.5123593440836542,31
93001,0.5188699355984224,31
93005,0.5277133979740184,31
93006,0.5691264038868473,31
93007,0.5154576473180175,31
93008,0.5088488070853756,31
93010,0.5162399017121202,31
93013,0.5708468820251534,31
93014,0.46347786673176594,31
93015,0.6363306999723386,31
93027,0.5258344963905509,31
93029,0.5433369153174353,31
93030,0.4751011142844757,31
93031,0.5112758832155981,31
93032,0.596207886108772,31
93033,0.6709694599090932,31
93039,0.51680261696210394,31
93045,0.6470466026804897,31
93046,0.5663211294979109,31
93047,0.5321261832617937,31
93048,0.5722528411194849,31
93049,0.638348608212634,31
93050,0.5680260477925824,31
93051,0.5999952313193587,31
93053,0.5441657434664934,31
93055,0.584703047983584,31
93057,0.5577101828970062,31
93059,0.4886880578876714,31
93061,0.6084276326171769,31
93062,0.6496646497633496,31
93063,0.5722637707838301,31
93064,0.5689164511145676,31
93066,0.5217314296712857,31
93070,0.5849000379288977,31
93071,0.5016004335262917,31
93072,0.48134271531357337,31
93073,0.5280809950631945,31
93074,0.5619736256513189,31
93077,0.5918000841554686,31
93078,0.510625143764946,31
93079,0.48066888250734907,31
94001,0.6095977964171266,31
94002,0.5947049148049958,31
94003,0.6289969566150332,31
94004,0.5706859242999381,31
94011,0.5626800400862927,31
94015,0.6850529743630586,31
94016,0.6449227290411822,31
94017,0.5841048811955412,31
94018,0.687378872153869,31
94019,0.6189763362763191,31
94021,0.6091252584201804,31
94022,0.5645802314833736,31
94028,0.5735313233680086,31
94033,0.6293893714248757,31
94034,0.5931301642063032,31
94037,0.6160418321386881,31
94038,0.628937194522512,31
94041,0.5972492040243561,31
94042,0.6830585807209686,31
94043,0.6322189317854476,31
94044,0.5504793569783938,31
94046,0.6743263621503258,31
94047,0.6739145049611944,31
94048,0.6824660993126037,31
94052,0.7002533852762516,31
94053,0.6758416360344225,31
94054,0.5309270708181607,31
94055,0.7007892062934208,31
94056,0.6494336947267355,31
94058,0.6895505401591494,31
94059,0.643267815783276,31
94060,0.6310757358892443,31
94065,0.705940271485914,31
94067,0.7176303370227994,31
94068,0.7079145416415636,31
94069,0.6642476301030594,31
94070,0.6915351819412229,31
94071,0.6636180385525415,31
94073,0.6176917481809678,31
94074,0.4791001677293246,31
94075,0.6310398730347406,31
94076,0.6122046023239224,31
94077,0.5835984387501036,31
94078,0.5090501015069118,31
94079,0.6191956315308796,31
94080,0.7173275694230271,31
94081,0.580930996238052,31
95018,0.5379588756450956,31
200000172,0.5847539245862466,31
200000438,0.6113889363786363,31
200000545,0.5793261062407732,31
200000628,0.5399383873712204,31
200000800,0.699070678573647,31
200000925,0.702596459406037,31
200000933,0.7047424496794578,31
200004802,0.5271602749120001,31
200005932,0.7209799832200882,31
200005957,0.6119227170987364,31
200006682,0.701717347433898,31
200006716,0.6275940143065848,31
200006930,0.6453380938972474,31
200006971,0.687726176623655,31
200007052,0.6729495312241062,31
200007177,0.61576672781871,31
200010650,0.6472055132068328,31
200010700,0.6880332531974542,31
200011773,0.5024773898869663,31
200011781,0.6543019545053304,31
200013050,0.689100690250102,31
200015162,0.5720178026194437,31
200016905,0.601434165755409,31
200017341,0.55175102024547,31
200017846,0.6010554711097115,31
200018083,0.7164380806287248,31
200018166,0.6938156197264699,31
200018406,0.6565986112176324,31
200018521,0.6610351777923862,31
200022986,0.6794620673412805,31
200023075,0.5424092448178898,31
200023125,0.6576082125563031,31
200023240,0.6271632047661836,31
200023299,0.6354786386480346,31
200023307,0.591327839834121,31
200023372,0.6392002133199992,31
200023414,0.6626826851829378,31
200023620,0.6535218477352122,31
200023737,0.6303093502913996,31
200023778,0.7097533007097768,31
200023794,0.6084393150433484,31
200023919,0.6285319042826929,31
200026573,0.6050214485550843,31
200027027,0.6596006186342014,31
200027076,0.6223987579546189,31
200027100,0.5890041480612022,31
200027183,0.596274720610746,31
200027217,0.6121980485578296,31
200027308,0.6543652925073329,31
200029734,0.6382793683935107,31
200029999,0.6390561315114538,31
200030195,0.5807379224843762,31
200030385,0.64660445727749,31
200030435,0.6991206318856634,31
200030526,0.6666488044642414,31
200030633,0.6437446172333681,31
200030658,0.6145547290107832,31
200030674,0.6138802109097965,31
200032514,0.6509146992198094,31
200033025,0.6943001156788726,31
200033090,0.6461328566849895,31
200033116,0.5859258789000324,31
200033173,0.7164203810710373,31
200033181,0.6797562607302682,31
200033298,0.6703676555606316,31
200033579,0.6894667687875029,31
200033827,0.5536822050035591,31
200033868,0.6148578492228997,31
200034023,0.6278243381771842,31
200034031,0.6366325940675048,31
200034049,0.6179901368581023,31
200034056,0.641229802668144,31
200034064,0.576232351837481,31
200034098,0.6192352385747824,31
200034130,0.7235811801323301,31
200034197,0.6048954106964455,31
200034205,0.5376730588736987,31
200034270,0.6758405221299337,31
200034379,0.6198768306548005,31
200034411,0.5718543918072961,31
200034601,0.5301467543573061,31
200034635,0.7436390564816423,31
200034692,0.5609751775488843,31
200034700,0.542031065015683,31
200034718,0.6432314459952133,31
200034726,0.6632313660428653,31
200034825,0.6807702402160931,31
200034833,0.6138611499132893,31
200034874,0.6312392128501337,31
200034882,0.6380851570830995,31
200034957,0.6392509922892902,31
200035087,0.5712254297942774,31
200035103,0.6657053694709676,31
200035111,0.6817877319442046,31
200035129,0.5621212362199491,31
200035137,0.6905027014355208,31
200035202,0.6610901570904666,31
200035319,0.5733966418152642,31
200035327,0.6281401083086775,31
200035442,0.6847631935526923,31
200035459,0.6226151550722708,31
200035533,0.6723467012211771,31
200035541,0.6993366566161421,31
200035632,0.6642720625635267,31
200035707,0.5884103280907806,31
200035715,0.6241196491154332,31
200035723,0.5377451680592928,31
200035731,0.6796884978194567,31
200035756,0.6690621085504732,31
200035764,0.6968810336202339,31
200035772,0.7126329447411401,31
200035814,0.6868001285131244,31
200035848,0.6960288939720971,31
200035855,0.6050627003994749,31
200035863,0.5872250703576786,31
200035970,0.6772832022288017,31
200036069,0.6769616348929108,31
200036077,0.5942609246818638,31
200036135,0.6443023832701534,31
200036150,0.6797362234775921,31
200036465,0.6162028367031064,31
200036473,0.6481813960579538,31
200036499,0.5530535724159281,31
200036523,0.6176779951363227,31
200036549,0.6583850643895577,31
200036572,0.6180569954000646,31
200037059,0.7015110421482258,31
200037133,0.6428318029037359,31
200038958,0.6111121430556112,31
200038990,0.6489621935512189,31
200039022,0.658375052044636,31
200039055,0.6888382169277035,31
200039063,0.7131763080332103,31
200039204,0.6541311760571643,31
200039519,0.6013947550639266,31
200039642,0.6640555557925089,31
200039709,0.6883822510129947,31
200039758,0.6584438817880881,31
200039808,0.5926625979891248,31
200039824,0.5473565185320004,31
200039832,0.5539341871975275,31
200039857,0.5681120933471193,31
200039865,0.658199466141654,31
200039907,0.7228333669763922,31
200039915,0.5882361569023343,31
200039931,0.5303788417549161,31
200039949,0.647788801335941,31
200040038,0.6772549294965305,31
200040095,0.6543129381433266,31
200040111,0.6478799808238442,31
200040137,0.6828808932577216,31
200040178,0.6619558091507207,31
200040202,0.4964139153223208,31
200040210,0.533806234359952,31
200040244,0.641417920617012,31
200040251,0.6499216606575744,31
200040277,0.6258149987968373,31
200040293,0.6799359012486913,31
200040350,0.6340686191221356,31
200040384,0.6039906721743572,31
200040392,0.6668088515391913,31
200040400,0.666401111547019,31
200040418,0.5659404241786137,31
200040426,0.7049004333479305,31
200040442,0.5414300560806398,31
200040459,0.5972825163912007,31
200040475,0.6844489800492137,31
200040491,0.6004705234459292,31
200040509,0.5295271276145717,31
200040558,0.6640758488771891,31
200040566,0.6399030874401841,31
200040574,0.6850213091231524,31
200040590,0.6329479737430596,31
200040624,0.5591924573218475,31
200040657,0.6035281920432137,31
200040681,0.5687827012276911,31
200040715,0.6670008408567512,31
200040764,0.5333521496130997,31
200040772,0.6828941925669753,31
200040798,0.6343374055780993,31
200040814,0.6897950772462984,31
200040830,0.607129999648706,31
200040889,0.609482425101284,31
200040905,0.620058107443393,31
200040947,0.6991699347221261,31
200040954,0.7103804665479299,31
200041010,0.6439739030417643,31
200041051,0.6125035173217034,31
200041150,0.6268988027387905,31
200041168,0.5847030496896477,31
200041283,0.6401740417602514,31
200041317,0.6838038364098961,31
200041325,0.6973549045957556,31
200041333,0.6579166207903557,31
200041366,0.6498801998979309,31
200041416,0.6555814076591868,31
200041440,0.6216160631634406,31
200041465,0.5890119054552239,31
200041499,0.6197803592675434,31
200041515,0.671771381650246,31
200041523,0.6283928793244546,31
200041556,0.662769649142575,31
200041572,0.643737374682837,31
200041614,0.6065828893754962,31
200041622,0.6780107782124191,31
200041630,0.6661030872695777,31
200041689,0.6325782497353081,31
200041721,0.66409910624752,31
200041762,0.6103049470185801,31
200041853,0.647555891305442,31
200041861,0.6650373579866774,31
200041879,0.6747900075229654,31
200041887,0.6658843864231142,31
200041960,0.7258979474580466,31
200041994,0.6641054094548964,31
200042000,0.6277608403480339,31
200042174,0.6737008221133151,31
200042182,0.6945342670257982,31
200042190,0.645914923179442,31
200042372,0.6531669764852468,31
200042414,0.6391546215597905,31
200042463,0.6018832298670334,31
200042497,0.6817588937293707,31
200042604,0.710298734930514,31
200042620,0.6932154517257262,31
200042646,0.5919262798249982,31
200042653,0.6359763959885479,31
200042703,0.7268377344218744,31
200042729,0.6957033850862582,31
200042901,0.562430191557606,31
200042935,0.6097179584373419,31
200042943,0.6007574855288964,31
200042992,0.6918063067901102,31
200043016,0.648269089825106,31
200043065,0.6792005432882253,31
200043081,0.6834380551153179,31
200043123,0.6754238716773343,31
200043156,0.692792818805723,31
200043172,0.6663544762186743,31
200043263,0.6431133304759352,31
200043321,0.6889590851807355,31
200043354,0.6806539107903953,31
200043396,0.595134756076708,31
200043404,0.6130087002268522,31
200043438,0.7025962071412568,31
200043495,0.6525497297788996,31
200043602,0.6337031868726776,31
200043628,0.7096850223350878,31
200043693,0.6350571749244931,31
200043776,0.5417428600653221,31
200043974,0.6266470724994089,31
200043982,0.6555973271720653,31
200043990,0.6386215038780767,31
200044014,0.6308267757544466,31
200044030,0.7065705061448925,31
200044048,0.6959084645651736,31
200044253,0.6257740721126753,31
200044394,0.6073997421982678,31
200044469,0.5874712107569486,31
200044618,0.6447107838967131,31
200048551,0.6673739044066153,31
200049187,0.6675901337096394,31
200049211,0.5455282971987753,31
200049484,0.6247699803515747,31
200055481,0.6636893973803082,31
200055655,0.5449271232408448,31
200055887,0.6761810995906146,31
200056232,0.6509701964633146,31
200056380,0.6265276568045071,31
200057859,0.6061350861224826,31
200057958,0.6140831298141531,31
200058360,0.6867734877083153,31
200058477,0.6000074482863017,31
200058485,0.6199443175710369,31
200058519,0.6660215364173641,31
200058782,0.6219035120949447,31
200059228,0.5535263573268184,31
200059392,0.6527369186985433,31
200059400,0.6686334221287783,31
200059889,0.5944842353899491,31
200060010,0.6506240863156555,31
200065563,0.7092751165726173,31
200065589,0.6977151123353755,31
200065597,0.7075273315667302,31
200065647,0.5957982156279932,31
200065787,0.6553967768269403,31
200065886,0.6635841854410575,31
200065894,0.6671647846587032,31
200065928,0.7136812454978336,31
200066009,0.5765617718743149,31
200066017,0.646321358187993,31
200066025,0.6424195307533876,31
200066033,0.6282600963879452,31
200066041,0.6168836091560096,31
200066058,0.600189946849137,31
200066108,0.6662299268230512,31
200066116,0.6970987604594305,31
200066124,0.6084469384338227,31
200066132,0.6372883156118554,31
200066140,0.6986156049302449,31
200066157,0.649236903537841,31
200066165,0.6815508509729333,31
200066173,0.6405243440165749,31
200066223,0.5426917320509111,31
200066231,0.6032309973004644,31
200066280,0.635481939726166,31
200066322,0.574067535228858,31
200066330,0.670640290043234,31
200066348,0.5715234854788002,31
200066355,0.6103151886739706,31
200066363,0.6421671691928946,31
200066371,0.6137144009843678,31
200066389,0.6989854281998834,31
200066405,0.691334173130257,31
200066413,0.6492198476314525,31
200066462,0.6673784185735742,31
200066512,0.6837683526117236,31
200066520,0.6581204421248528,31
200066553,0.6181627726667815,31
200066561,0.6442730046208734,31
200066587,0.6000916107342735,31
200066603,0.7146137745565573,31
200066637,0.6689900849007082,31
200066645,0.6857417598868911,31
200066652,0.6068368999240878,31
200066660,0.6903422387014188,31
200066678,0.6978238811072136,31
200066710,0.6827585401088981,31
200066728,0.735339195316452,31
200066744,0.6891256772588148,31
200066751,0.6914788025076966,31
200066769,0.6492276657458317,31
200066777,0.6347783223050534,31
200066785,0.6391664252715802,31
200066793,0.6266528749770942,31
200066801,0.6922767143788056,31
200066819,0.6188948796453497,31
200066827,0.6760534370165103,31
200066835,0.6440746164012743,31
200066850,0.692181835524449,31
200066868,0.691251441449329,31
200066876,0.6561458398296233,31
200066884,0.5745113951483116,31
200066892,0.6908217038597597,31
200066918,0.5729881302170168,31
200066926,0.6877642857436433,31
200066975,0.6768330715947299,31
200067023,0.7072254591075534,31
200067031,0.6994412503399526,31
200067049,0.6143419042353884,31
200067064,0.600688648185706,31
200067072,0.7340541976882682,31
200067080,0.6847012078388043,31
200067106,0.6804959344890157,31
200067114,0.6761794935643014,31
200067122,0.5851897701939973,31
200067130,0.6615897710935582,31
200067155,0.6342087922612332,31
200067163,0.6378755310995635,31
200067171,0.6977518029409592,31
200067189,0.6393798388715909,31
200067197,0.6031064109142787,31
200067205,0.6974056476601608,31
200067213,0.6615585786659374,31
200067221,0.6633222980739859,31
200067239,0.6909107669756632,31
200067247,0.675777857945538,31
200067254,0.663570120807145,31
200067262,0.6300446521844091,31
200067288,0.6481472466342273,31
200067296,0.682875258517116,31
200067304,0.6688768196429349,31
200067320,0.5637871891833082,31
200067346,0.6788548293350827,31
200067361,0.5840887657179841,31
200067379,0.6816944764094433,31
200067429,0.6352915495331163,31
200067437,0.5443188992073862,31
200067445,0.5690273222221541,31
200067452,0.5592518253912062,31
200067460,0.6605193506783659,31
200067478,0.6755869149103064,31
200067486,0.6665775600978382,31
200067502,0.6485256899457247,31
200067544,0.6687470393785089,31
200067551,0.5398904533406704,31
200067593,0.6436281300743278,31
200067627,0.692082917564321,31
200067635,0.6817077838612735,31
200067643,0.6851375043126576,31
200067650,0.7037411823067857,31
200067668,0.6284775994226061,31
200067676,0.6683020879660394,31
200067684,0.6823982132550137,31
200067692,0.6766590553478854,31
200067700,0.686173656887794,31
200067742,0.5715411030678825,31
200067759,0.6934280314483372,31
200067767,0.6077293301272778,31
200067783,0.6951746502045997,31
200067791,0.6146999158833056,31
200067817,0.6731336592328561,31
200067825,0.5922861838077341,31
200067841,0.6799985703961814,31
200067866,0.6749106563917172,31
200067874,0.6785524545176993,31
200067882,0.6999010082138436,31
200067890,0.6705406788008637,31
200067908,0.6534019935043952,31
200067916,0.6607233618512218,31
200067924,0.6906002849436546,31
200067932,0.6846986576613387,31
200067940,0.5340686969806784,31
200067957,0.723759884952371,31
200067965,0.6342382311655804,31
200067973,0.6478006946936223,31
200067981,0.6924277290873234,31
200067999,0.6349501513782552,31
200068005,0.6757701748428347,31
200068047,0.5188945043888876,31
200068070,0.6343893603354618,31
200068088,0.6734172136087117,31
200068096,0.6081822225682602,31
200068104,0.522164751545558,31
200068112,0.6973700724324847,31
200068120,0.6567801771064711,31
200068146,0.7044286049959283,31
200068229,0.5521437508321907,31
200068278,0.6673186172415883,31
200068294,0.6513530210239004,31
200068369,0.6545511740393563,31
200068377,0.665970008718761,31
200068435,0.6686163859196703,31
200068443,0.7151009316581133,31
200068450,0.7013067943753563,31
200068468,0.6826596172632241,31
200068484,0.6740963293186811,31
200068500,0.6693336155576258,31
200068534,0.7213491709810045,31
200068542,0.6449158265401626,31
200068559,0.6455669829682887,31
200068567,0.6214385480126258,31
200068625,0.5822867724772534,31
200068641,0.6400744617698658,31
200068658,0.6924122048383811,31
200068666,0.6540573207929381,31
200068674,0.6551711502149524,31
200068682,0.6199796297547123,31
200068757,0.6553697206731725,31
200068765,0.5424893065867009,31
200068773,0.6076204620160043,31
200068781,0.6140913708772293,31
200068799,0.6789758204246998,31
200068807,0.6294390364896778,31
200068815,0.6228801702744615,31
200068831,0.6528006191615302,31
200068856,0.6631316128870157,31
200068864,0.7129538685808288,31
200068872,0.6817081657093452,31
200068880,0.6744336694459737,31
200068914,0.6667935666820032,31
200068922,0.6080314422108538,31
200068930,0.5880030585844432,31
200068948,0.670651435912377,31
200068955,0.6785086296966286,31
200068963,0.7141077578515571,31
200068989,0.661470716773964,31
200068997,0.6111984946159345,31
200069003,0.6975213860898889,31
200069029,0.7463795091360098,31
200069037,0.6974159887325351,31
200069052,0.6253062408352391,31
200069060,0.6360324891911172,31
200069086,0.7011207366534832,31
200069094,0.6165372534902768,31
200069102,0.6556707818990676,31
200069110,0.6446401740309036,31
200069128,0.6105007926604521,31
200069136,0.5148035400976536,31
200069144,0.6553755632433543,31
200069151,0.5645516130405615,31
200069169,0.6885454923819991,31
200069177,0.7190120671435322,31
200069185,0.6519289657120749,31
200069193,0.6768581788033841,31
200069227,0.6720285777299287,31
200069235,0.6947518187608224,31
200069250,0.6554407179705349,31
200069268,0.6406181646461574,31
200069300,0.6497607755951623,31
200069383,0.5972643309155568,31
200069391,0.7003302145196721,31
200069409,0.7081974197182653,31
200069417,0.6748674204728108,31
200069425,0.6835937814288919,31
200069433,0.6541693653621458,31
200069441,0.660798622369085,31
200069458,0.6562678428476499,31
200069482,0.7151030327530882,31
200069516,0.7159394305516146,31
200069524,0.6839080064095262,31
200069532,0.6434867167044805,31
200069540,0.7379161374314948,31
200069565,0.5438658335233915,31
200069581,0.6433683003751557,31
200069599,0.6334262912633798,31
200069615,0.6216154211406572,31
200069623,0.6176932615370037,31
200069631,0.6984639362564977,31
200069649,0.7261949261510947,31
200069656,0.6614838693617406,31
200069664,0.6710730878457619,31
200069672,0.6819125485714392,31
200069698,0.6660408523928435,31
200069722,0.7001046563053284,31
200069730,0.6892951076064772,31
200069748,0.6478722118751183,31
200069755,0.6742961293059787,31
200069763,0.6752774939723607,31
200069821,0.7008725747238446,31
200069839,0.7005785776872772,31
200069847,0.7020372847034873,31
200069854,0.6764337923601074,31
200069912,0.6655719056599516,31
200069953,0.6772351824297775,31
200069961,0.6899140544052852,31
200069995,0.6121478671761179,31
200070035,0.6749436743074797,31
200070043,0.6877402579304626,31
200070068,0.7174997321092275,31
200070092,0.6366645729129355,31
200070100,0.6752621470764932,31
200070118,0.6852091715502093,31
200070126,0.6696809773356419,31
200070142,0.6685576982595282,31
200070159,0.6724128650074784,31
