codgeo;D1_st_Living;Median_st_Living;D9_st_Living;Interdecile_91_Ratio;Taxable_HH;Poverty_amg_Owners;Poverty_amg_Tenants;-30_Poverty;3039_Poverty;4049_Poverty;5059_Poverty;6074_Poverty;75+_Poverty;Poverty;Activity_Income;Salary_Income;Unemployment_Benef;Self-Employment;Pensions_Annuities;Estate;Social_Benef;Family_Benef;Social_Minima;Housing_Benef;Tax;taux_cumu_1_inj
200035533;12400;21550;39960;3,2;49,1;8,9;18,7;NA;14,7;13,4;12,5;7,7;NA;11,9;71,9;55,4;2,7;13,8;26,7;15,7;3,8;1,6;1,4;0,8;-18,1;0,684
200035541;12020;20290;32330;2,7;40,8;9,0;27,0;NA;16,4;14,6;12,2;12,2;13,2;13,7;59,9;49,3;2,9;7,7;39,9;9,5;4,9;1,8;2,0;1,1;-14,2;0,718
200035632;11110;19630;33350;3,0;38,4;13,1;29,9;NA;NA;18,3;18,2;14,2;NA;17,2;57,0;44,5;2,4;10,1;40,0;11,0;5,9;1,7;2,9;1,3;-13,9;0,692
200035707;10680;19700;32280;3,0;39,5;12,1;32,4;NA;19,0;21,4;19,2;14,3;15,8;18,4;63,5;53,2;3,3;7,0;33,5;10,6;7,2;2,6;2,9;1,7;-14,8;0,592
200035715;10150;19280;33350;3,3;41,0;10,4;39,3;31,9;27,0;24,2;21,4;14,7;15,1;21,3;63,3;53,7;3,4;6,2;34,8;9,0;8,6;2,5;3,9;2,2;-15,7;0,628
200035723;10230;19610;34050;3,3;41,1;11,8;33,6;NA;20,7;23,1;19,7;17,1;NA;19,3;64,8;50,2;4,1;10,5;33,2;12,0;5,7;2,3;2,1;1,3;-15,7;0,547
200035731;11610;20570;33960;2,9;44,2;6,5;30,5;23,8;19,1;18,6;14,9;9,2;7,1;14,7;63,7;56,7;2,7;4,3;35,5;10,8;6,0;2,2;2,3;1,5;-16,0;0,685
200035756;11400;20270;34500;3,0;43,1;12,3;27,9;NA;NA;NA;17,3;11,2;NA;14,8;60,9;48,2;2,4;10,3;38,0;11,9;4,4;1,7;1,9;0,8;-15,2;0,688
200035764;14530;22990;35040;2,4;56,8;5,0;16,9;NA;7,1;6,5;7,9;NA;NA;6,5;77,0;70,7;2,5;3,8;25,3;9,4;4,1;2,4;1,0;0,7;-15,8;0,691
200035772;13980;22810;35850;2,6;50,2;5,0;20,3;NA;7,2;8,0;8,2;NA;NA;7,7;76,8;68,4;2,3;6,1;26,5;8,1;4,2;2,2;1,3;0,7;-15,6;0,705
200035814;11720;20040;31690;2,7;41,6;7,0;32,0;22,8;18,5;17,6;14,8;9,1;8,5;14,4;64,1;56,3;2,7;5,1;35,8;8,5;6,0;2,4;2,2;1,4;-14,4;0,694
200035848;11860;19480;31780;2,7;36,1;10,8;27,1;NA;NA;NA;NA;NA;NA;14,2;50,4;42,1;2,2;6,1;47,0;10,9;5,2;1,5;2,5;1,2;-13,5;0,728
200035855;11230;20020;33310;3,0;41,7;9,3;29,3;24,3;17,9;18,4;15,7;11,8;15,3;16,3;67,8;59,0;3,2;5,6;31,2;9,2;6,8;2,4;2,8;1,6;-15,0;0,610
200035863;10050;18670;31530;3,1;36,3;15,1;37,9;33,6;27,3;24,4;22,4;16,2;17,9;21,9;57,7;47,1;3,8;6,8;39,1;9,6;7,9;2,4;3,7;1,8;-14,3;0,597
200035970;16020;27190;44680;2,8;72,3;5,0;14,9;NA;5,4;5,0;5,4;NA;NA;5,1;83,4;76,0;2,5;4,9;24,5;10,4;2,6;1,6;0,6;0,4;-20,9;0,668
